,do not communcate,communicate
0,-13.17294540191938,-12.05852371183965
1,-0.8150608391282823,-14.518704387701474
2,-28.323207080692836,-27.619171222206706
3,0.0,0.0
4,-79.92354051040695,-17.454065744213693
5,-72.1277722253074,-34.10579648164701
6,0.0,0.0
7,-113.42327540372095,-39.06077785744637
8,0.0,0.0
9,0.0,0.0
10,-33.858708726636,0.0
11,0.0,0.0
12,-43.63503468076481,0.0
13,-80.20879870676774,0.0
14,0.0,0.0
15,-3.26711,0.0
